# Results for 1000 trials
# n   time (msec)
# ---------------
1  0
2  0
3  0
4  1
5  0
6  0
7  0
8  0
9  0
10  0
11  1
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  1
27  0
28  0
29  0
30  1
31  0
32  0
33  0
34  0
35  1
36  0
37  0
38  1
39  0
40  0
41  1
42  0
43  0
44  0
45  0
46  1
47  1
48  1
49  1
50  1
